"window","timing","stop","residual_dd","horizon","event_count","mean_net_return","median_net_return","win_rate","mean_intraday_drawdown","worst_intraday_drawdown","mean_position_weighted_drawdown","worst_position_weighted_drawdown","mean_take_profit_fill_count","stop_loss_rate","expiry_exit_rate"
"202606","next_open","sl6","dd10","1","70","0.0109178982075008","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.142857142857143","0.857142857142857"
"202606","next_open","sl6","dd10","2","70","0.0125642645252325","0.0162300442282939","0.557142857142857","-0.0415912174531543","-0.106201262532492","-0.0412570843281254","-0.106201262532492","0.657142857142857","0.314285714285714","0.685714285714286"
"202606","next_open","sl6","dd10","3","69","0.0196235143208577","0.0235995850622406","0.550724637681159","-0.0480211472980439","-0.11738746690203","-0.0458030435679517","-0.112356489589414","0.840579710144927","0.405797101449275","0.579710144927536"
"202606","next_open","sl6","dd10","4","68","0.0226682894530749","0.0182184174835932","0.544117647058823","-0.0506731610733235","-0.11738746690203","-0.0468078127527332","-0.112356489589414","0.985294117647059","0.441176470588235","0.529411764705882"
"202606","next_open","sl6","dd10","5","67","0.0238056488343029","0.0263578564940962","0.537313432835821","-0.0548767469802452","-0.309002267573696","-0.0491321637219829","-0.206001511715797","1","0.462686567164179","0.432835820895522"
"202606","next_open","sl6","dd8","1","70","0.0104820433758436","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.142857142857143","0.842857142857143"
"202606","next_open","sl6","dd8","2","70","0.0120907919646589","0.0162300442282939","0.557142857142857","-0.0415912174531543","-0.106201262532492","-0.0412570843281254","-0.106201262532492","0.657142857142857","0.314285714285714","0.671428571428571"
"202606","next_open","sl6","dd8","3","69","0.0172035866683047","0.0235995850622406","0.550724637681159","-0.0480211472980439","-0.11738746690203","-0.0458030435679517","-0.112356489589414","0.840579710144927","0.405797101449275","0.492753623188406"
"202606","next_open","sl6","dd8","4","68","0.0201567133272643","0.0182184174835932","0.544117647058823","-0.0502327901592854","-0.11738746690203","-0.0468078127527332","-0.112356489589414","0.985294117647059","0.426470588235294","0.426470588235294"
"202606","next_open","sl6","dd8","5","67","0.0196854236189991","0.0263578564940962","0.537313432835821","-0.054402542410501","-0.309002267573696","-0.0491321637219829","-0.206001511715797","1","0.447761194029851","0.298507462686567"
"202606","next_open","sl8","dd10","1","70","0.0104674420443458","0.00940517765925497","0.614285714285714","-0.0316651612733667","-0.0937781785392247","-0.0316651612733667","-0.0937781785392247","0.342857142857143","0.0571428571428571","0.942857142857143"
